habitaciones;baÒos;parqueaderos;area_construida_m2;area_privada_m2;estrato;estado;antig¸edad_aÒos;administracion;precio_m2;Ascensor;Circuito cerrado de TV;Parqueadero Visitantes;Porteria/ Recepcion;Zonas Verdes;Salon Comunal;Balcon;Barra estilo americano;Calentador;Chimenea;Citofono;Cocina Integral;Terraza;Vigilancia;Parques cercanos;Estudio;Patio;Deposito / Bodega;nombre;ubicacion;precio
3;3;2;152;152;6;Bueno;mas de 30  ;†852.000 COP;†5.592.105,26  ;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Chico Navarra;850000000
3;3;2;174;0;5;Excelente;16 a 30  ;†754.000 COP;†6.839.080,46  ;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;1;0;1;Apartamento;Usaquen;1190000000
4;4;0;172;172;5;Remodelado;16 a 30  ;†1.000.000 COP;†7.267.441,86  ;0;1;0;0;0;1;1;0;1;1;1;1;0;1;0;0;0;0;Casa;Recodo Del Country;1250000000
2;1;0;46;0;2;Excelente;1 a 8  ;†80.000 COP;†3.000.000  ;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;Apartamento;Bosa Porvenir;138000000
3;1;0;46;0;2;Excelente;9 a 15  ;†95.000 COP;†3.195.652,17  ;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;Apartamento;Galicia;147000000
3;3;1;97;0;3;Excelente;16 a 30  ;No definida;†4.020.618,56  ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;Apartamento;Floralia;390000000
3;4;2;137;137;5;Bueno;9 a 15  ;†780.000 COP;†6.350.364,96  ;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Santa Paula;870000000
4;4;2;230;183;6;Remodelado;16 a 30  ;†880.000 COP;†4.304.347,83  ;1;1;1;1;0;0;1;0;1;1;1;1;1;0;0;0;0;0;Apartamento;Santa Barbara Central;990000000
3;4;2;100;100;6;Excelente;9 a 15  ;†650.000 COP;†6.150.000  ;0;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;Apartamento;Santa Barbara;615000000
2;2;2;97;97;6;Excelente;9 a 15  ;No definida;†8.762.886,6  ;1;0;0;1;0;1;1;0;0;0;1;1;1;0;0;0;0;1;Apartamento;Santa Ana Oriental;850000000
2;2;2;85;85;6;No definida;mas de 30  ;†699.900 COP;†5.749.322,01  ;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;Apartamento;Multicentro;487600000
3;5;3;250;245;6;Excelente;9 a 15  ;†1.100.000 COP;†9.200.000  ;1;1;0;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;Apartamento;Chico;2300000000
5;5;1;320;0;5;Bueno;No definida;No definida;†5.937.500  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;San Jose de Bavaria;1900000000
3;3;2;124;0;5;Excelente;9 a 15  ;†707.000 COP;†7.258.064,52  ;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;1;1;Apartamento;Santa Barbara;900000000
3;1;0;49;0;2;Excelente;1 a 8  ;†91.000 COP;†3.326.530,61  ;0;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;Apartamento;Bosa;163000000
2;1;0;39;0;2;Excelente;9 a 15  ;†42.000 COP;†3.179.487,18  ;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;Casa;Bosa El Recreo;124000000
2;2;1;71;0;5;No definida;mas de 30  ;†606.000 COP;†6.820.514,98  ;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Centro Comercial Andino;485000000
2;1;0;39;0;3;Excelente;1 a 8  ;†102.000 COP;†3.846.153,85  ;1;0;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;Apartamento;Villa del Rio;150000000
5;4;3;190;172;4;Bueno;mas de 30  ;†130.000 COP;†4.184.210,53  ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;Casa;La Floresta;795000000
3;5;3;303;301;6;Remodelado;16 a 30  ;†1.800.000 COP;†7.029.702,97  ;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;Apartamento;Los Rosales;2130000000
2;1;1;56;0;3;No definida;16 a 30  ;†208.000 COP;†3.750.000  ;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;Apartamento;Maranta iii sector;210000000
2;3;2;136;136;6;Bueno;mas de 30  ;†900.000 COP;†3.823.529,41  ;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;Apartamento;Santa Barbara Oriental;520000000
3;2;1;89;0;4;No definida;16 a 30  ;†350.000 COP;†4.943.820,22  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Belalcazar;440000000
3;4;3;250;250;6;No definida;mas de 30  ;†570.000 COP;†7.000.000  ;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Casa;Cedritos;1750000000
3;2;1;82;0;4;No definida;No definida;†300.000 COP;†7.472.742,86  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Salitre Oriental;610000000
3;5;3;326;326;6;Excelente;16 a 30  ;†1.300.000 COP;†10.736.196,32  ;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;Apartamento;Los Rosales;3500000000
4;6;2;300;300;6;Bueno;16 a 30  ;†2.387.000 COP;†11.333.333,33  ;1;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;Apartamento;El Refugio;3400000000
4;6;2;300;300;6;Excelente;16 a 30  ;†2.387.000 COP;†11.333.333,33  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;El Refugio;3400000000
3;3;2;131;131;6;Bueno;16 a 30  ;†720.000 COP;†6.832.061,07  ;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;Apartamento;Chico;895000000
3;5;3;302;302;6;Excelente;16 a 30  ;†1.200.000 COP;†7.119.205,3  ;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;Apartamento;Los Rosales;2150000000
3;4;2;147;0;4;No definida;menor a 1 ;†570.000 COP;†8.129.251,7  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Ciudad Alsacia;1195000000
2;4;2;125;125;6;Bueno;16 a 30  ;†550.000 COP;†4.640.000  ;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;Apartamento;Calleja Baja;580000000
3;4;2;191;191;6;Excelente;mas de 30  ;†1.190.000 COP;†6.020.942,41  ;1;0;0;0;1;0;1;0;0;1;1;0;0;0;1;1;0;1;Apartamento;La Carolina;1150000000
2;1;0;43;0;2;Excelente;9 a 15  ;†57.200 COP;†2.604.651,16  ;0;0;0;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;Apartamento;El Porvenir;112000000
4;5;3;206;206;6;Bueno;No definida;†1.500.000 COP;†6.310.679,61  ;1;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Santa Paula;1300000000
4;6;4;375;375;6;Excelente;9 a 15  ;†2.350.000 COP;†10.666.666,67  ;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;Apartamento;Los Rosales;4000000000
3;3;2;100;0;4;Excelente;1 a 8  ;No definida;†6.290.000  ;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Santa helena;629000000
3;4;3;208;194;6;Bueno;16 a 30  ;†960.000 COP;†6.250.000  ;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Bosques De La CaÒada;1300000000
4;5;4;300;300;6;Excelente;9 a 15  ;†2.100.000 COP;†13.333.333,33  ;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;Apartamento;Los Rosales;4000000000
3;4;2;145;0;5;Excelente;1 a 8  ;†741.000 COP;†7.241.379,31  ;1;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;0;0;Apartamento;Bella Suiza;1050000000
3;1;0;54;54;3;Excelente;mas de 30  ;No definida;†2.925.925,93  ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Apartamento;Suba Compartir;158000000
2;4;1;143;143;6;Excelente;16 a 30  ;†900.000 COP;†5.244.755,24  ;1;1;0;1;0;0;0;1;1;1;1;1;0;1;0;0;0;0;Apartamento;Chico Reservado;750000000
3;5;2;205;205;6;Excelente;16 a 30  ;†1.600.000 COP;†7.658.536,59  ;1;1;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;Apartamento;Chico Reservado;1570000000
3;4;2;165;165;6;Excelente;mas de 30  ;†950.000 COP;†4.172.714,08  ;1;0;0;1;0;0;0;0;1;1;1;1;0;1;0;1;0;0;Apartamento;Santa Barbara Central;690000000
3;4;2;127;0;6;Excelente;16 a 30  ;†777.000 COP;†6.889.763,78  ;1;1;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;1;Apartamento;Santa bibiana;875000000
3;5;3;220;220;6;Excelente;16 a 30  ;†987.000 COP;†8.500.000  ;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;Apartamento;Los Rosales;1870000000
4;6;4;436;436;6;Excelente;16 a 30  ;†1.700.000 COP;†8.027.522,94  ;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;Apartamento;Los Rosales;3500000000
3;3;2;155;155;5;Excelente;9 a 15  ;†615.000 COP;†7.425.806,45  ;1;1;1;1;0;1;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Nuevo Campin;1151000000
4;6;4;370;370;6;Excelente;16 a 30  ;†1.700.000 COP;†10.729.729,73  ;1;1;1;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Chico;3970000000
4;3;3;300;300;4;Bueno;mas de 30  ;No definida;†2.966.666,67  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Salitre Greco;890000000
3;4;3;208;208;6;Excelente;1 a 8  ;†1.780.000 COP;†9.375.000  ;1;1;1;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;Apartamento;Chico;1950000000
2;2;0;47;0;2;Bueno;16 a 30  ;†60.000 COP;†2.978.723,4  ;0;1;1;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;Casa;Ciudad Tintal;140000000
3;1;0;44;0;2;No definida;9 a 15  ;†77.000 COP;†3.419.972,64  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;El ensueno;150000000
3;1;0;42;42;2;Excelente;9 a 15  ;†57.000 COP;†2.666.666,67  ;0;0;1;1;0;1;0;1;1;0;0;1;0;1;0;0;0;0;Apartamento;Usme;112000000
3;2;0;72;0;3;No definida;16 a 30  ;†89.000 COP;†2.500.000  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Fontanar del Rio;180000000
3;3;2;133;133;6;Excelente;1 a 8  ;†850.000 COP;†9.774.436,09  ;1;1;0;1;0;1;1;0;0;0;1;0;0;1;0;0;0;0;Apartamento;Chico Alto;1300000000
4;3;1;292;0;4;Excelente;mas de 30  ;No definida;†3.253.424,66  ;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;1;1;Casa;San Nicolas;950000000
4;3;3;300;300;4;Bueno;mas de 30  ;No definida;†2.966.666,67  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Salitre Greco;890000000
3;5;2;205;205;6;Excelente;16 a 30  ;†1.600.000 COP;†7.658.536,59  ;1;1;1;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Chico;1570000000
4;4;2;150;150;6;Excelente;16 a 30  ;†950.000 COP;†7.333.333,33  ;1;1;0;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;Apartamento;Santa Barbara Central;1100000000
3;4;2;130;130;6;Bueno;mas de 30  ;†780.000 COP;†5.538.461,54  ;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;Apartamento;La Carolina;720000000
4;2;0;157;145;3;Bueno;16 a 30  ;No definida;†2.866.242,04  ;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;Casa;Belen Fontibon;450000000
3;2;0;40;0;2;Bueno;mas de 30  ;No definida;†4.749.999,98  ;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Marruecos;189999999
3;3;2;175;175;5;Bueno;16 a 30  ;†1.020.000 COP;†6.285.714,29  ;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;Apartamento;Antiguo Country;1100000000
3;2;1;80;0;4;Excelente;9 a 15  ;†235.000 COP;†4.375.000  ;1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;Apartamento;Nueva Castilla;350000000
3;4;2;222;213;6;Excelente;16 a 30  ;†976.000 COP;†5.810.810,81  ;1;1;0;1;0;0;0;0;0;1;1;1;0;1;0;0;0;1;Apartamento;Los Rosales;1290000000
4;4;1;370;223;1;Excelente;16 a 30  ;No definida;†5.000.000  ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;Casa;Quinta Camacho;1850000000
2;4;2;140;140;6;Excelente;16 a 30  ;†1.100.000 COP;†6.000.000  ;1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;Apartamento;Los Rosales;840000000
3;4;1;185;185;6;Excelente;16 a 30  ;†966.000 COP;†7.297.297,3  ;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;Apartamento;El Retiro;1350000000
3;2;1;73;67;3;Excelente;9 a 15  ;†186.000 COP;†4.794.520,55  ;0;1;0;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0;Apartamento;San joaquin;350000000
4;5;3;265;255;6;Excelente;16 a 30  ;†1.178.000 COP;†6.226.415,09  ;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;Apartamento;Santa Paula;1650000000
3;3;2;146;146;6;Bueno;16 a 30  ;†1.187.000 COP;†5.684.931,51  ;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Chico;830000000
2;2;2;89;81;6;Excelente;16 a 30  ;†560.000 COP;†6.404.494,38  ;1;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;1;Apartamento;Santa Paula;570000000
3;2;1;82;82;4;Bueno;mas de 30  ;†500.000 COP;†7.317.073,17  ;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Granada;600000000
2;2;1;59;0;3;Excelente;1 a 8  ;†261.000 COP;†4.525.423,73  ;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;Apartamento;Britalia;267000000
3;5;2;205;205;6;Excelente;16 a 30  ;†1.600.000 COP;†7.658.536,59  ;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Chico Reservado;1570000000
3;4;2;165;165;6;Excelente;mas de 30  ;†950.000 COP;†4.172.714,08  ;1;0;0;1;0;0;0;0;1;1;1;1;0;1;0;1;0;0;Apartamento;Santa Barbara Central;690000000
3;6;3;390;390;6;Bueno;9 a 15  ;†1.700.000 COP;†8.974.358,97  ;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Casa;Sotileza;3500000000
3;2;0;106;106;3;Excelente;16 a 30  ;No definida;†1.981.132,08  ;0;0;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;0;Casa;Costa Azul;210000000
5;7;5;382;364;6;Excelente;16 a 30  ;†3.300.000 COP;†11.701.570,68  ;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Chico;4470000000
3;5;2;247;247;6;Excelente;mas de 30  ;†1.250.000 COP;†6.275.303,64  ;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;El Nogal;1550000000
2;3;2;77;73;6;Excelente;1 a 8  ;†700.000 COP;†9.021.584,59  ;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;0;0;0;Apartamento;San Patricio;698000000
2;1;0;42;38;2;No definida;9 a 15  ;†67.000 COP;†3.333.333,33  ;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;Apartamento;India catalina;140000000
3;4;3;250;250;6;No definida;mas de 30  ;†570.000 COP;†7.000.000  ;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Casa;Cedritos;1750000000
3;3;2;97;0;5;No definida;1 a 8  ;†430.000 COP;†6.494.845,36  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Cantalejo;630000000
2;2;1;79;0;4;No definida;mas de 30  ;†404.000 COP;†4.177.215,19  ;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Los Cedros Oriental;330000000
3;4;3;195;195;6;Bueno;mas de 30  ;†800.000 COP;†7.948.717,95  ;1;0;1;1;0;1;0;0;1;1;1;1;0;1;0;0;0;0;Apartamento;Chapinero Alto;1550000000
3;2;1;81;0;5;No definida;mas de 30  ;†525.000 COP;†5.555.555,56  ;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Apartamento;Recodo Del Country;450000000
3;2;1;64;0;3;No definida;1 a 8  ;†175.000 COP;†4.625.000  ;0;0;0;1;1;1;1;0;1;0;0;1;0;1;0;0;0;0;Apartamento;Tibabuyes;296000000
3;2;2;126;126;5;No definida;16 a 30  ;†555.000 COP;†4.206.349,21  ;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Gratamira;530000000
1;1;1;33;30;6;Excelente;9 a 15  ;†310.000 COP;†8.224.185,2  ;1;0;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;Apartamento;San Patricio;270000000
1;1;0;34;0;3;No definida;1 a 8  ;†75.000 COP;†3.676.470,59  ;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Apartamento;Rafael Uribe;125000000
3;2;2;91;0;6;No definida;16 a 30  ;†573.000 COP;†5.824.175,82  ;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;Apartamento;Sotileza;530000000
3;3;1;177;177;5;No definida;No definida;†977.000 COP;†6.779.661,02  ;1;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Antiguo Country;1200000000
2;3;2;134;0;6;No definida;1 a 8  ;†1.260.000 COP;†7.761.194,03  ;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;Apartamento;Santa Barbara;1040000000
3;2;1;88;88;4;No definida;9 a 15  ;†327.000 COP;†5.681.818,18  ;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Suba;500000000
3;3;2;160;0;6;No definida;16 a 30  ;†810.000 COP;†6.125.000  ;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;Apartamento;Chico Norte;980000000
3;3;3;107;107;5;Excelente;16 a 30  ;†708.000 COP;†5.859.813,08  ;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;Apartamento;Santa Barbara Occidental;627000000
2;2;2;89;0;4;No definida;9 a 15  ;†435.000 COP;†5.449.438,2  ;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Cedritos;485000000
3;1;0;49;49;2;No definida;9 a 15  ;†91.000 COP;†3.326.530,61  ;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Bosa;163000000
2;2;1;64;0;5;No definida;mas de 30  ;†80.000 COP;†6.250.000  ;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Apartamento;Lisboa;400000000
3;4;4;344;0;6;No definida;1 a 8  ;†1.100.000 COP;†9.593.023,26  ;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;Apartamento;Santa Paula;3300000000
2;2;0;48;48;2;No definida;9 a 15  ;†82.400 COP;†2.791.666,67  ;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Kennedy;134000000
2;2;2;73;0;4;No definida;9 a 15  ;†347.000 COP;†4.383.561,64  ;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;Apartamento;Britalia;320000000
3;2;0;83;0;3;No definida;16 a 30  ;†192.800 COP;†3.012.048,19  ;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Apartamento;Julio Flores;250000000
3;2;1;112;0;3;No definida;1 a 8  ;†100.000 COP;†3.080.357,14  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Villa Luz;345000000
2;2;2;66;0;4;No definida;9 a 15  ;†384.000 COP;†5.984.848,48  ;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;Apartamento;Cedritos;395000000
2;3;2;104;128;6;No definida;16 a 30  ;†686.500 COP;†8.461.538,46  ;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Chico;880000000
2;2;0;67;67;4;Excelente;16 a 30  ;†391.000 COP;†5.805.970,15  ;1;1;1;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;Apartamento;Chapinero;389000000
3;2;2;86;0;5;No definida;9 a 15  ;†398.600 COP;†7.558.139,53  ;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;Apartamento;Colina Campestre;650000000
3;4;2;100;0;6;No definida;9 a 15  ;†750.000 COP;†6.150.000  ;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;Apartamento;Santa Barbara;615000000
3;2;0;61;58;3;Excelente;menor a 1 ;No definida;†4.098.360,66  ;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;0;0;Apartamento;Los Pinos;250000000
3;2;1;63;0;3;No definida;16 a 30  ;No definida;†4.285.714,29  ;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Santa cecilia;270000000
2;2;2;109;0;6;No definida;16 a 30  ;†687.000 COP;†4.486.238,53  ;1;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;1;Apartamento;Chico;489000000
3;3;3;185;165;6;No definida;9 a 15  ;†900.000 COP;†5.675.675,68  ;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;Casa;Los naranjos;1050000000
1;2;1;72;72;6;Bueno;9 a 15  ;†469.000 COP;†8.333.333,33  ;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Chico;600000000
3;2;1;100;100;3;Bueno;16 a 30  ;†170.000 COP;†3.200.000  ;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;Casa;Castilla;320000000
3;3;1;69;0;4;Excelente;16 a 30  ;†350.000 COP;†4.275.362,32  ;0;1;0;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;La liberia;295000000
4;4;2;148;0;5;Bueno;mas de 30  ;†880.000 COP;†5.033.783,78  ;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;1;0;0;Apartamento;Unicentro Bogota;745000000
3;2;1;112;74;4;Excelente;16 a 30  ;†280.000 COP;†2.678.571,43  ;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Mazuren;300000000
3;2;1;62;55;4;No definida;1 a 8  ;No definida;†5.322.580,65  ;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Gran Granada;330000000
3;2;0;75;75;3;Bueno;9 a 15  ;No definida;†4.200.000  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Pinos de Lombardia;315000000
3;3;2;110;110;5;Bueno;16 a 30  ;†670.000 COP;†4.272.727,27  ;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;Apartamento;Pasadena;470000000
3;2;2;216;216;3;Bueno;16 a 30  ;No definida;†1.828.703,7  ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Casa;Villa Alsacia;395000000
2;3;2;120;120;6;Bueno;menor a 1 ;No definida;†17.900.000  ;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Apartamento;La Cabrera;2148000000
3;2;0;75;75;3;Bueno;mas de 30  ;†237.000 COP;†4.000.000  ;0;1;1;1;0;1;0;0;1;0;0;1;0;1;0;1;0;0;Apartamento;Villa Claudia;300000000
3;2;1;79;79;4;No definida;No definida;†350.000 COP;†5.316.455,7  ;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Chapinero;420000000
3;2;2;125;125;4;Bueno;mas de 30  ;No definida;†4.400.000  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;La CampiÒa;550000000
3;3;2;121;121;6;Excelente;16 a 30  ;†1.150.000 COP;†8.677.685,95  ;1;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;Apartamento;Santa Paula;1050000000
3;2;1;65;65;3;Bueno;1 a 8  ;No definida;†5.076.923,08  ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Apartamento;Madelena;330000000
3;5;3;198;198;6;No definida;16 a 30  ;†985.000 COP;†7.575.757,58  ;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Chico;1500000000
3;1;0;43;43;2;Bueno;9 a 15  ;No definida;†3.139.534,88  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Molinos;135000000
3;3;2;129;129;4;Bueno;16 a 30  ;†307.100 COP;†3.875.968,99  ;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;Casa;Villas De Aranjuez;500000000
3;2;1;97;95;4;Bueno;9 a 15  ;†320.000 COP;†4.536.082,47  ;1;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Colina Campestre;440000000
3;4;2;190;0;6;No definida;mas de 30  ;†1.280.000 COP;†6.578.947,37  ;1;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;Apartamento;El nogal;1250000000
3;1;0;49;49;2;No definida;9 a 15  ;No definida;†2.857.142,86  ;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Usme;140000000
2;1;0;49;46;4;Bueno;16 a 30  ;†180.000 COP;†4.795.918,37  ;0;0;0;1;0;1;0;0;0;0;1;0;0;1;1;1;0;0;Apartamento;Colina Campestre;235000000
2;2;2;105;105;6;No definida;9 a 15  ;No definida;†5.704.761,9  ;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;Santa Bibiana;599000000
3;2;0;66;66;3;No definida;16 a 30  ;No definida;†3.257.575,76  ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Colon;215000000
4;6;5;218;194;5;Excelente;1 a 8  ;†1.250.000 COP;†10.045.871,56  ;1;1;1;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;Apartamento;Nicolas de Federman;2190000000
3;2;1;55;53;3;Bueno;9 a 15  ;†195.000 COP;†4.181.818,18  ;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Los Naranjos;230000000
3;2;1;58;58;3;Bueno;mas de 30  ;†268.000 COP;†4.137.931,03  ;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;Apartamento;Britalia;240000000
3;4;2;99;99;4;No definida;16 a 30  ;†492.000 COP;†4.416.054,72  ;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;Apartamento;Cedritos;439000000
